ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,ID_VIV,CLAVIVP,PAREDES,TECHOS,PISOS,COCINA,CUADORM,TOTCUART,ELECTRI,DISAGU,DOTAGUAD,SERSAN,USOEXC,CONAGU,DRENAJE,COMBUST,ELIBAS,TENVIV,FADQUI,ESTUFAG,ESTUFAL,TINACO,BOILER,CISTERNA,REGADERA,MEDLUZ,RADIO,TELEVI,REFRIG,LAVADORA,AUTOPROP,COMPU,TELEFONO,CELULAR,INTERNET,NUMINF,NUMPERS,TIPOHOG,MCONMIG,MNUMPERS,COMIO1VEZ,NOCOMI1D,SINCOMER,INGTRHOG,FACTOR,ESTRATO,UPM,TAM_LOC,CERTEZA,IDH125
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563375,1,8,09,3,3,02,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,01,00002,1,3,,2,4,2,007072,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563378,1,8,09,3,1,02,04,1,1,5,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,1,3,2,02,00005,1,3,,2,4,2,008571,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563383,1,8,09,3,3,02,04,1,1,1,1,3,5,1,5,3,1,1,2,4,1,3,2,3,1,2,3,2,4,2,4,2,3,2,01,00001,5,3,,2,4,2,003771,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563387,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00005,1,3,,2,4,1,004714,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563393,1,8,09,3,1,02,04,1,1,2,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,2,3,2,02,00003,1,3,,2,4,2,007800,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563400,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,3,2,3,2,01,00005,2,3,,2,4,2,005000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563410,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,03,00006,1,3,,2,4,2,009858,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563415,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,2,4,2,4,2,3,2,02,00004,1,3,,2,4,2,002400,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563419,1,8,09,3,3,02,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,3,2,3,2,3,2,01,00002,1,3,,2,4,2,027000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563422,1,8,09,3,3,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,2,3,1,3,2,4,1,3,2,01,00003,1,3,,2,4,2,006857,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563426,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,1,3,2,02,00005,1,3,,2,4,2,004286,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563429,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,011000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563431,1,8,09,3,3,02,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,4,2,3,1,2,3,1,3,2,4,2,4,2,01,00005,1,3,,2,4,2,005142,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563436,1,8,09,3,1,02,04,1,1,5,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,2,3,1,4,1,4,2,02,00003,1,3,,2,4,2,003000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563438,1,8,09,3,3,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,01,00004,1,3,,2,4,2,009000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563443,1,8,09,3,1,02,04,1,1,5,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,03,00004,1,3,,2,4,2,006857,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563447,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,2,3,1,3,1,4,1,3,2,02,00006,1,3,,2,4,2,004286,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563449,1,8,09,3,1,02,04,1,1,1,1,3,5,1,5,3,1,1,2,4,1,3,1,3,1,1,3,1,3,1,3,2,3,2,04,00005,1,3,,2,4,2,004286,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563450,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,01,00003,1,3,,2,4,2,009200,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563452,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,3,2,3,2,02,00005,1,3,,2,4,2,012000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563453,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,1,02,00002,1,3,,2,4,2,007200,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563456,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00002,1,3,,2,4,2,006000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563457,1,8,09,3,1,02,04,1,1,1,1,1,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,02,00003,1,3,,2,4,2,006429,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563460,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,007286,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563464,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,1,3,2,02,00006,2,3,,2,4,2,008571,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563467,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,2,3,1,3,1,4,2,4,2,02,00006,1,3,,2,4,2,,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563470,1,8,09,3,1,01,03,3,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,9,2,4,2,4,2,4,2,3,9,02,00004,1,3,,2,4,2,004286,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563474,1,8,09,3,1,01,03,1,1,5,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,02,00003,1,3,,2,4,2,005143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563478,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,01,00002,1,3,,2,4,2,006000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563480,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,3,1,3,2,3,1,1,3,1,3,2,4,2,4,2,04,00005,1,3,,2,4,2,009343,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563483,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,3,2,3,2,02,00005,2,3,,2,4,2,002143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563487,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,02,00002,1,3,,2,4,2,005142,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563490,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,2,4,2,4,1,4,2,02,00003,1,3,,2,4,2,007072,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563497,1,8,09,3,1,01,03,1,1,2,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,01,00002,1,3,,1,4,1,002786,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563500,1,8,09,3,1,02,04,1,1,5,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,1,3,2,02,00003,1,3,,2,4,2,006857,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563506,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,4,1,4,2,4,2,3,2,01,00002,1,3,,2,3,2,002143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563508,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,004000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563512,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,1,3,2,02,00003,1,3,,2,4,2,004286,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563516,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,4,1,4,2,3,1,01,00002,1,3,,2,4,2,006000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563520,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,4,2,3,1,1,3,1,4,2,4,2,4,2,02,00004,1,3,,1,3,1,003429,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563525,1,8,09,3,1,01,03,1,1,1,1,1,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563531,1,8,09,2,1,01,03,1,1,1,1,1,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,4,2,4,2,4,2,01,00003,1,3,,2,4,2,002143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563535,1,8,09,2,1,03,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,4,2,3,1,1,3,1,3,2,4,2,3,2,02,00006,2,3,,2,4,2,006643,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563541,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,01,00001,5,3,,2,4,2,002143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563547,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,02,00004,1,3,,2,4,2,005143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563553,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,2,3,1,3,1,4,2,4,2,02,00004,1,3,,2,4,2,005143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563561,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,2,3,1,4,2,3,2,02,00004,1,3,,2,4,2,072000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563568,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,4,2,4,2,3,2,02,00005,1,3,,2,4,2,006000,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563574,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,1,02,00003,1,3,,2,4,2,014143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563578,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,1,3,2,01,00002,1,3,,2,4,2,006886,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563582,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,01,00001,5,3,,2,4,2,005143,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15563584,1,8,09,3,1,01,03,1,1,5,1,3,5,1,1,3,1,1,1,4,1,4,2,3,1,2,3,1,3,2,4,2,3,2,01,00003,1,3,,2,4,2,005572,11,410-01-001-0213,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609369,1,8,09,2,3,01,02,1,4,,1,3,6,1,1,3,3,,2,4,1,4,2,4,1,1,3,2,4,2,4,2,4,2,01,00004,4,3,,2,4,2,002786,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609381,1,8,09,2,1,03,05,1,1,1,1,3,6,1,1,3,3,,1,4,2,4,2,4,1,1,3,1,3,1,4,2,3,2,04,00008,2,3,,2,4,2,012643,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609385,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,2,4,2,4,1,1,4,2,4,2,4,2,4,2,01,00001,5,3,,2,4,2,,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609387,1,8,09,2,1,02,04,1,1,1,1,3,5,1,2,3,2,,1,4,1,3,1,3,1,1,3,1,3,1,3,2,3,2,03,00005,1,3,,2,4,2,005143,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609390,1,8,09,2,1,03,06,1,1,1,1,3,5,1,2,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,01,00004,1,1,04,2,4,2,011000,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609394,1,8,09,2,3,04,04,1,1,1,1,3,6,1,3,3,2,,2,3,2,4,2,4,1,1,3,2,4,2,4,2,3,2,06,00016,2,3,,2,4,1,009861,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609399,1,8,09,2,1,01,04,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,2,4,2,4,2,01,00002,1,3,,2,4,2,003000,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609402,3,8,09,3,1,01,03,1,1,1,1,3,6,1,1,3,2,,1,4,1,4,1,3,2,1,3,1,3,2,4,2,3,2,02,00003,1,3,,2,4,2,009214,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609404,3,8,09,3,1,03,05,1,1,1,1,3,5,1,1,3,2,,1,4,1,4,1,3,1,1,3,1,3,2,4,1,3,2,02,00010,2,3,,2,4,2,017715,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609418,1,8,09,3,1,02,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,004600,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609424,3,8,09,3,1,02,03,1,9,,1,1,6,1,1,3,2,,1,4,1,4,1,4,1,1,3,2,4,2,4,2,4,2,02,00003,1,3,,1,3,2,003429,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609427,3,8,09,3,1,01,03,1,1,1,1,1,6,1,1,3,2,,1,4,1,4,1,3,1,1,3,1,4,1,4,2,3,2,02,00003,1,3,,2,4,2,005579,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609430,3,8,09,2,1,02,03,1,1,1,1,3,5,1,1,3,2,,1,4,2,4,1,3,1,1,3,1,3,2,4,2,3,2,02,00008,1,3,,2,4,2,003343,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609436,1,8,09,2,1,01,04,1,1,1,1,3,5,1,1,3,3,,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00002,1,9,,2,4,2,005600,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609438,1,8,09,2,1,02,05,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,02,00003,2,3,,2,4,2,,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609439,1,8,09,2,1,03,03,1,1,1,1,3,5,1,1,3,1,1,1,4,2,4,2,3,1,1,3,1,3,1,4,1,4,2,02,00005,2,3,,2,4,2,002571,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609440,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,3,3,,1,4,2,4,2,4,1,1,3,1,3,2,4,1,4,2,01,00004,2,3,,2,4,2,002147,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609443,1,8,09,2,1,02,03,1,1,1,1,3,5,1,1,3,3,,1,4,2,4,2,4,1,1,3,1,3,2,4,2,3,2,02,00007,2,3,,2,4,2,004290,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609448,1,8,09,2,1,02,03,1,1,1,1,3,6,1,1,3,1,1,1,4,2,4,2,3,1,1,3,1,3,1,4,1,4,2,02,00005,1,3,,2,4,2,012000,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609457,1,8,99,2,1,02,03,1,1,1,1,3,6,1,1,3,1,1,1,4,2,4,2,4,1,1,3,1,4,2,4,2,4,2,04,00004,2,3,,2,4,2,003429,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609460,1,8,09,2,1,02,03,1,1,1,1,3,6,1,1,3,1,1,1,4,1,4,2,4,1,2,4,1,4,2,4,1,4,2,01,00002,6,3,,2,4,2,,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609462,1,8,09,2,1,02,05,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,2,02,00004,2,3,,2,4,2,010429,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609465,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,01,00001,5,3,,2,3,1,001200,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609467,1,8,09,3,1,02,04,1,1,1,1,3,6,1,1,3,2,,1,4,2,4,2,3,1,1,3,1,3,2,3,2,3,2,06,00006,2,3,,1,4,1,006086,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609470,1,8,09,2,1,01,02,1,1,1,1,1,5,1,1,3,3,,1,4,1,3,2,3,1,1,3,2,4,2,4,2,4,2,01,00001,5,3,,2,4,2,,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609472,1,8,09,3,1,02,05,1,1,1,1,1,5,1,1,3,3,,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,01,00004,2,3,,2,4,2,014250,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609474,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,2,3,1,3,1,4,1,4,2,01,00003,1,3,,2,4,2,003000,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609476,1,8,99,3,1,01,05,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,2,1,3,1,3,2,4,1,4,2,01,00001,5,3,,2,4,2,,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609477,1,8,09,3,1,04,10,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,02,00005,2,3,,2,4,2,000004,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609480,1,8,09,2,1,03,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,1,4,2,01,00005,2,3,,2,4,2,011833,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609482,1,8,09,3,1,03,05,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,2,3,1,3,1,3,1,3,1,02,00006,2,3,,2,4,2,000012,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609484,1,8,09,3,1,04,06,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,1,02,00005,2,3,,2,4,2,018857,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609485,1,8,09,2,1,03,04,1,1,1,1,1,5,1,1,2,1,1,1,4,2,4,2,3,1,1,3,1,3,1,3,1,3,1,02,00005,1,3,,2,4,2,007286,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15609486,1,8,09,2,1,01,02,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,2,3,1,3,2,4,1,3,2,02,00004,1,3,,2,4,2,007200,22,410-01-001-0056,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675528,1,8,09,3,1,03,06,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,1,02,00004,1,3,,2,4,2,017000,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675544,1,8,09,3,1,02,05,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,02,00005,1,3,,2,4,2,005143,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675548,1,8,09,3,1,03,05,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,04,00004,2,3,,9,9,9,013000,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675550,1,8,09,3,1,03,05,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,1,3,1,1,3,1,3,2,4,1,3,2,01,00002,1,3,,2,4,2,,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675552,1,6,09,3,1,03,05,1,1,1,1,3,5,1,1,3,3,,1,4,1,3,1,3,1,1,3,1,3,2,3,1,3,2,03,00005,2,3,,2,4,2,014571,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675560,1,8,09,3,1,03,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,1,03,00003,1,3,,2,4,2,006429,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675562,1,8,09,3,1,03,04,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00006,2,3,,2,4,2,004286,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675565,1,8,09,3,1,04,07,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,03,00006,2,3,,1,4,2,019286,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675566,1,8,09,3,1,01,06,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,1,3,1,1,3,1,3,2,4,1,4,2,01,00001,5,9,,2,4,2,,12,410-01-001-0006,0001,04,0,0
01,Aguascalientes,001,Aguascalientes,0001,Aguascalientes,15675569,1,8,09,2,3,01,01,1,1,1,1,1,6,1,1,3,2,,1,4,1,4,9,3,1,1,3,1,4,2,4,1,4,2,01,00001,5,3,,1,4,2,,12,410-01-001-0006,0001,04,0,0
